order_id,order_date,region,product_category,supplier,warehouse,order_quantity,inventory_level,delivery_days,status,shipping_cost
4837,09/06/2023 20:00,Africa,Food,Supplier_B,WH_MUM,1,137,6,Delayed,3.674482575
4838,09/06/2023 21:00,Middle East,Furniture,Supplier_B,WH_LON,3,73,6,Delayed,12.93307116
4839,09/06/2023 22:00,Africa,Clothing,Supplier_A,WH_DXB,28,135,10,Delayed,116.3469612
4840,09/06/2023 23:00,Asia,Furniture,Supplier_C,WH_DXB,43,104,6,Delayed,181.6817518
4841,10/06/2023 0:00,Europe,Food,Supplier_A,WH_JED,97,182,7,Delayed,275.2395882
4842,10/06/2023 1:00,Middle East,Food,Supplier_D,WH_DXB,46,202,5,Delivered,102.1757781
4843,10/06/2023 2:00,Europe,Food,Supplier_C,WH_LON,1,62,4,Delivered,2.446890916
4844,10/06/2023 3:00,Europe,Clothing,Supplier_B,WH_JED,38,64,6,Delayed,184.9277393
4845,10/06/2023 4:00,Middle East,Electronics,Supplier_C,WH_JED,91,262,3,Delivered,349.4893185
4846,10/06/2023 5:00,Asia,Food,Supplier_D,WH_DXB,35,131,6,Delayed,146.4294586
4847,10/06/2023 6:00,Africa,Food,Supplier_A,WH_MUM,74,52,10,Delayed,347.5923394
4848,10/06/2023 7:00,Europe,Food,Supplier_A,WH_DXB,76,73,8,Delayed,346.4280412
4849,10/06/2023 8:00,Asia,Food,Supplier_B,WH_DXB,74,205,6,Delayed,196.4852106
4850,10/06/2023 9:00,Middle East,Clothing,Supplier_A,WH_JED,54,89,4,Delivered,117.4057272
4851,10/06/2023 10:00,Europe,Electronics,Supplier_A,WH_DXB,98,157,7,Delayed,467.9876911
4852,10/06/2023 11:00,Middle East,Electronics,Supplier_D,WH_LON,24,245,2,Delivered,118.6801171
4853,10/06/2023 12:00,Asia,Electronics,Supplier_C,WH_JED,28,182,8,Delayed,103.6569123
4854,10/06/2023 13:00,Africa,Food,Supplier_A,WH_DXB,22,165,6,Delayed,102.6345264
4855,10/06/2023 14:00,Asia,Food,Supplier_D,WH_MUM,16,207,7,Delayed,43.12717039
4856,10/06/2023 15:00,Middle East,Electronics,Supplier_D,WH_LON,13,247,3,Delivered,30.33050948
4857,10/06/2023 16:00,Europe,Electronics,Supplier_B,WH_MUM,62,70,6,Delayed,216.9659504
4858,10/06/2023 17:00,Europe,Food,Supplier_D,WH_LON,43,195,5,Delivered,190.6426611
4859,10/06/2023 18:00,Europe,Food,Supplier_B,WH_MUM,87,170,8,Delayed,344.8645957
4860,10/06/2023 19:00,Asia,Furniture,Supplier_A,WH_DXB,78,52,5,Delivered,305.1329193
4861,10/06/2023 20:00,Asia,Furniture,Supplier_B,WH_LON,32,48,9,Delayed,65.67605519
4862,10/06/2023 21:00,Asia,Furniture,Supplier_D,WH_JED,67,79,6,Delayed,197.8160714
4863,10/06/2023 22:00,Europe,Electronics,Supplier_C,WH_JED,91,251,4,Delivered,438.4823497
4864,10/06/2023 23:00,Middle East,Clothing,Supplier_C,WH_MUM,83,39,2,Delivered,199.4341113
4865,11/06/2023 0:00,Middle East,Food,Supplier_A,WH_MUM,86,155,6,Delayed,359.4024139
4866,11/06/2023 1:00,Europe,Furniture,Supplier_A,WH_MUM,57,121,4,Delivered,243.8422073
4867,11/06/2023 2:00,Europe,Clothing,Supplier_C,WH_LON,65,112,5,Delivered,272.9024824
4868,11/06/2023 3:00,Asia,Food,Supplier_B,WH_JED,69,239,6,Delayed,342.7819731
4869,11/06/2023 4:00,Asia,Clothing,Supplier_A,WH_DXB,49,102,9,Delayed,158.1536071
4870,11/06/2023 5:00,Middle East,Electronics,Supplier_D,WH_LON,33,102,4,Delivered,133.5371458
4871,11/06/2023 6:00,Europe,Electronics,Supplier_A,WH_MUM,19,289,5,Delivered,49.03834146
4872,11/06/2023 7:00,Middle East,Electronics,Supplier_B,WH_JED,36,172,3,Delivered,115.1686709
4873,11/06/2023 8:00,Middle East,Furniture,Supplier_A,WH_MUM,70,114,2,Delivered,243.2277265
4874,11/06/2023 9:00,Asia,Food,Supplier_D,WH_DXB,15,121,5,Delivered,39.66723935
4875,11/06/2023 10:00,Middle East,Electronics,Supplier_D,WH_DXB,97,58,3,Delivered,457.881926
4876,11/06/2023 11:00,Europe,Furniture,Supplier_D,WH_JED,24,33,8,Delayed,99.56624379
4877,11/06/2023 12:00,Middle East,Furniture,Supplier_B,WH_LON,27,198,4,Delivered,76.98437922
4878,11/06/2023 13:00,Africa,Furniture,Supplier_B,WH_DXB,49,54,6,Delayed,117.8385966
4879,11/06/2023 14:00,Europe,Furniture,Supplier_D,WH_DXB,75,63,4,Delivered,214.7701489
4880,11/06/2023 15:00,Middle East,Electronics,Supplier_D,WH_DXB,23,122,4,Delivered,88.98599137
4881,11/06/2023 16:00,Europe,Furniture,Supplier_B,WH_DXB,33,166,4,Delivered,147.8144552
4882,11/06/2023 17:00,Asia,Electronics,Supplier_B,WH_MUM,41,131,9,Delayed,143.8896956
4883,11/06/2023 18:00,Africa,Electronics,Supplier_B,WH_MUM,56,252,6,Delayed,129.2191051
4884,11/06/2023 19:00,Middle East,Furniture,Supplier_C,WH_LON,29,170,2,Delivered,79.69039338
4885,11/06/2023 20:00,Africa,Electronics,Supplier_B,WH_JED,31,279,7,Delayed,94.0983845
4886,11/06/2023 21:00,Africa,Food,Supplier_D,WH_JED,65,176,10,Delayed,254.0465695
4887,11/06/2023 22:00,Africa,Food,Supplier_C,WH_JED,98,247,10,Delayed,268.5131524
4888,11/06/2023 23:00,Asia,Clothing,Supplier_B,WH_DXB,18,23,6,Delayed,48.6321332
4889,12/06/2023 0:00,Asia,Food,Supplier_D,WH_MUM,82,201,8,Delayed,234.4056597
4890,12/06/2023 1:00,Europe,Electronics,Supplier_A,WH_MUM,6,56,6,Delayed,22.6655228
4891,12/06/2023 2:00,Asia,Electronics,Supplier_C,WH_LON,52,64,9,Delayed,180.8503243
4892,12/06/2023 3:00,Europe,Food,Supplier_D,WH_JED,40,77,7,Delayed,180.9963144
4893,12/06/2023 4:00,Asia,Furniture,Supplier_A,WH_MUM,65,120,7,Delayed,266.0968013
4894,12/06/2023 5:00,Europe,Furniture,Supplier_D,WH_LON,42,81,8,Delayed,168.0195559
4895,12/06/2023 6:00,Asia,Electronics,Supplier_B,WH_JED,94,130,5,Delivered,231.6113175
4896,12/06/2023 7:00,Asia,Furniture,Supplier_B,WH_DXB,68,129,9,Delayed,147.2664709
4897,12/06/2023 8:00,Middle East,Clothing,Supplier_A,WH_MUM,32,26,4,Delivered,112.959891
4898,12/06/2023 9:00,Asia,Clothing,Supplier_B,WH_MUM,10,126,8,Delayed,22.14924996
4899,12/06/2023 10:00,Europe,Food,Supplier_D,WH_JED,69,84,4,Delivered,213.3517086
4900,12/06/2023 11:00,Asia,Food,Supplier_A,WH_DXB,9,98,7,Delayed,18.70503341
4901,12/06/2023 12:00,Europe,Furniture,Supplier_D,WH_DXB,69,151,6,Delayed,174.5994582
4902,12/06/2023 13:00,Europe,Electronics,Supplier_D,WH_MUM,61,70,8,Delayed,142.19732
4903,12/06/2023 14:00,Africa,Food,Supplier_D,WH_JED,11,195,7,Delayed,48.43250513
4904,12/06/2023 15:00,Middle East,Clothing,Supplier_B,WH_LON,99,22,3,Delivered,300.7994673
4905,12/06/2023 16:00,Asia,Food,Supplier_B,WH_MUM,91,181,5,Delivered,203.5250995
4906,12/06/2023 17:00,Europe,Food,Supplier_D,WH_DXB,68,41,6,Delayed,190.1579617
4907,12/06/2023 18:00,Europe,Clothing,Supplier_C,WH_LON,74,48,7,Delayed,299.5833951
4908,12/06/2023 19:00,Middle East,Electronics,Supplier_D,WH_JED,97,195,2,Delivered,410.9798642
4909,12/06/2023 20:00,Europe,Food,Supplier_D,WH_DXB,8,76,4,Delivered,18.87676312
4910,12/06/2023 21:00,Middle East,Food,Supplier_A,WH_LON,49,212,6,Delayed,212.4492667
4911,12/06/2023 22:00,Middle East,Food,Supplier_D,WH_MUM,24,84,5,Delivered,74.68025939
4912,12/06/2023 23:00,Middle East,Furniture,Supplier_B,WH_DXB,33,181,4,Delivered,133.2588842
4913,13/06/2023 0:00,Middle East,Food,Supplier_A,WH_JED,19,159,4,Delivered,76.27594399
4914,13/06/2023 1:00,Africa,Clothing,Supplier_C,WH_DXB,2,65,8,Delayed,8.761556326
4915,13/06/2023 2:00,Africa,Electronics,Supplier_A,WH_MUM,55,189,6,Delayed,225.0351588
4916,13/06/2023 3:00,Europe,Electronics,Supplier_C,WH_JED,11,102,8,Delayed,23.28265577
4917,13/06/2023 4:00,Asia,Clothing,Supplier_A,WH_MUM,99,64,5,Delivered,352.2858899
4918,13/06/2023 5:00,Middle East,Furniture,Supplier_A,WH_LON,17,61,3,Delivered,42.47523985
4919,13/06/2023 6:00,Asia,Clothing,Supplier_C,WH_DXB,42,37,6,Delayed,206.2155317
4920,13/06/2023 7:00,Asia,Electronics,Supplier_B,WH_MUM,61,62,7,Delayed,168.8177205
4921,13/06/2023 8:00,Africa,Clothing,Supplier_B,WH_LON,3,42,10,Delayed,9.780966161
4922,13/06/2023 9:00,Europe,Furniture,Supplier_B,WH_JED,86,91,6,Delayed,222.7491552
4923,13/06/2023 10:00,Asia,Electronics,Supplier_A,WH_JED,35,103,7,Delayed,84.13185905
4924,13/06/2023 11:00,Middle East,Furniture,Supplier_D,WH_LON,85,98,2,Delivered,323.2370482
4925,13/06/2023 12:00,Africa,Clothing,Supplier_A,WH_LON,89,33,8,Delayed,309.6789662
4926,13/06/2023 13:00,Middle East,Food,Supplier_D,WH_JED,66,137,4,Delivered,206.1826274
4927,13/06/2023 14:00,Asia,Clothing,Supplier_D,WH_MUM,1,47,9,Delayed,2.256257066
4928,13/06/2023 15:00,Asia,Furniture,Supplier_B,WH_LON,7,124,9,Delayed,29.45514666
4929,13/06/2023 16:00,Asia,Clothing,Supplier_D,WH_MUM,20,90,9,Delayed,40.35137787
4930,13/06/2023 17:00,Middle East,Food,Supplier_A,WH_JED,43,106,4,Delivered,145.0383449
4931,13/06/2023 18:00,Africa,Furniture,Supplier_A,WH_MUM,6,186,10,Delayed,23.38629565
4932,13/06/2023 19:00,Middle East,Clothing,Supplier_B,WH_MUM,55,119,6,Delayed,181.0672879
4933,13/06/2023 20:00,Asia,Furniture,Supplier_C,WH_LON,21,90,8,Delayed,49.95116599
4934,13/06/2023 21:00,Middle East,Furniture,Supplier_A,WH_MUM,51,132,5,Delivered,221.0722326
4935,13/06/2023 22:00,Middle East,Electronics,Supplier_D,WH_MUM,46,245,3,Delivered,136.7042654
4936,13/06/2023 23:00,Europe,Electronics,Supplier_A,WH_MUM,35,186,4,Delivered,84.14933287
4937,14/06/2023 0:00,Europe,Furniture,Supplier_A,WH_JED,8,148,4,Delivered,29.20637955
4938,14/06/2023 1:00,Middle East,Clothing,Supplier_A,WH_JED,68,36,6,Delayed,139.9109977
4939,14/06/2023 2:00,Middle East,Clothing,Supplier_C,WH_DXB,16,68,3,Delivered,47.55505716
4940,14/06/2023 3:00,Europe,Clothing,Supplier_D,WH_JED,67,97,5,Delivered,284.8791163
4941,14/06/2023 4:00,Asia,Food,Supplier_B,WH_JED,71,85,8,Delayed,336.4075132
4942,14/06/2023 5:00,Africa,Furniture,Supplier_A,WH_DXB,64,122,7,Delayed,241.6116722
4943,14/06/2023 6:00,Middle East,Furniture,Supplier_D,WH_DXB,2,150,4,Delivered,5.305669512
4944,14/06/2023 7:00,Europe,Food,Supplier_D,WH_LON,1,52,8,Delayed,2.660000452
4945,14/06/2023 8:00,Middle East,Furniture,Supplier_B,WH_LON,58,74,4,Delivered,221.0736696
4946,14/06/2023 9:00,Middle East,Furniture,Supplier_A,WH_JED,1,46,2,Delivered,3.220285121
4947,14/06/2023 10:00,Asia,Food,Supplier_C,WH_MUM,7,86,8,Delayed,17.72255027
4948,14/06/2023 11:00,Asia,Electronics,Supplier_D,WH_LON,88,111,7,Delayed,383.8728185
4949,14/06/2023 12:00,Middle East,Furniture,Supplier_B,WH_LON,69,72,6,Delayed,179.4503086
4950,14/06/2023 13:00,Middle East,Food,Supplier_C,WH_JED,85,107,4,Delivered,252.0184128
4951,14/06/2023 14:00,Middle East,Clothing,Supplier_D,WH_MUM,92,143,4,Delivered,200.9545251
4952,14/06/2023 15:00,Asia,Electronics,Supplier_A,WH_DXB,18,261,6,Delayed,73.87409411
4953,14/06/2023 16:00,Africa,Clothing,Supplier_D,WH_DXB,88,128,9,Delayed,248.6733729
4954,14/06/2023 17:00,Middle East,Furniture,Supplier_C,WH_JED,32,57,2,Delivered,86.35522839
4955,14/06/2023 18:00,Middle East,Electronics,Supplier_C,WH_JED,45,222,6,Delayed,130.9533686
4956,14/06/2023 19:00,Africa,Food,Supplier_A,WH_MUM,33,208,10,Delayed,152.5389228
4957,14/06/2023 20:00,Africa,Furniture,Supplier_A,WH_JED,74,123,6,Delayed,263.0001226
4958,14/06/2023 21:00,Europe,Food,Supplier_B,WH_JED,73,157,8,Delayed,180.5767558
4959,14/06/2023 22:00,Middle East,Electronics,Supplier_A,WH_JED,49,213,3,Delivered,211.8486904
4960,14/06/2023 23:00,Middle East,Clothing,Supplier_B,WH_MUM,33,110,4,Delivered,86.63687132
4961,15/06/2023 0:00,Europe,Furniture,Supplier_C,WH_JED,97,113,5,Delivered,314.0305591
4962,15/06/2023 1:00,Europe,Furniture,Supplier_C,WH_LON,71,62,5,Delivered,263.0001495
4963,15/06/2023 2:00,Middle East,Food,Supplier_D,WH_MUM,68,64,3,Delivered,255.2263546
4964,15/06/2023 3:00,Europe,Electronics,Supplier_D,WH_LON,28,285,4,Delivered,61.79869779
4965,15/06/2023 4:00,Middle East,Food,Supplier_B,WH_MUM,87,58,5,Delivered,392.4059723
4966,15/06/2023 5:00,Asia,Electronics,Supplier_A,WH_LON,53,224,5,Delivered,182.2294908
4967,15/06/2023 6:00,Middle East,Furniture,Supplier_A,WH_MUM,96,135,2,Delivered,476.9070815
4968,15/06/2023 7:00,Middle East,Electronics,Supplier_D,WH_DXB,44,82,3,Delivered,182.7023978
4969,15/06/2023 8:00,Europe,Furniture,Supplier_C,WH_JED,80,96,7,Delayed,398.216537
4970,15/06/2023 9:00,Europe,Electronics,Supplier_B,WH_JED,55,191,4,Delivered,184.8234159
4971,15/06/2023 10:00,Africa,Clothing,Supplier_C,WH_MUM,10,61,9,Delayed,24.22344222
4972,15/06/2023 11:00,Europe,Electronics,Supplier_C,WH_LON,14,263,5,Delivered,58.54699384
4973,15/06/2023 12:00,Middle East,Clothing,Supplier_A,WH_DXB,36,114,2,Delivered,155.9981105
4974,15/06/2023 13:00,Asia,Electronics,Supplier_B,WH_LON,34,96,8,Delayed,154.9891973
4975,15/06/2023 14:00,Middle East,Electronics,Supplier_C,WH_JED,88,84,6,Delayed,255.5825428
4976,15/06/2023 15:00,Africa,Food,Supplier_D,WH_JED,18,156,6,Delayed,63.57693514
4977,15/06/2023 16:00,Europe,Food,Supplier_D,WH_LON,16,199,4,Delivered,73.16026752
4978,15/06/2023 17:00,Europe,Furniture,Supplier_A,WH_MUM,37,105,4,Delivered,169.9857223
4979,15/06/2023 18:00,Middle East,Food,Supplier_D,WH_MUM,41,218,5,Delivered,85.1591127
4980,15/06/2023 19:00,Europe,Electronics,Supplier_D,WH_LON,25,257,6,Delayed,100.3187588
4981,15/06/2023 20:00,Asia,Food,Supplier_C,WH_JED,8,226,5,Delivered,30.44049639
4982,15/06/2023 21:00,Asia,Electronics,Supplier_D,WH_LON,88,249,9,Delayed,198.0011732
4983,15/06/2023 22:00,Middle East,Clothing,Supplier_D,WH_JED,84,147,6,Delayed,402.394292
4984,15/06/2023 23:00,Middle East,Electronics,Supplier_C,WH_LON,94,104,3,Delivered,313.5949869
4985,16/06/2023 0:00,Asia,Furniture,Supplier_A,WH_MUM,84,127,7,Delayed,337.912943
4986,16/06/2023 1:00,Africa,Clothing,Supplier_A,WH_DXB,18,127,8,Delayed,83.67108096
4987,16/06/2023 2:00,Middle East,Furniture,Supplier_B,WH_JED,68,78,5,Delivered,162.5446985
4988,16/06/2023 3:00,Europe,Furniture,Supplier_D,WH_DXB,48,142,5,Delivered,219.2414127
4989,16/06/2023 4:00,Middle East,Furniture,Supplier_C,WH_MUM,70,163,5,Delivered,292.1041822
4990,16/06/2023 5:00,Africa,Food,Supplier_B,WH_LON,67,109,7,Delayed,302.7580567
4991,16/06/2023 6:00,Middle East,Furniture,Supplier_A,WH_MUM,18,115,4,Delivered,62.72112808
4992,16/06/2023 7:00,Middle East,Clothing,Supplier_A,WH_DXB,18,58,5,Delivered,37.80818209
4993,16/06/2023 8:00,Asia,Electronics,Supplier_C,WH_MUM,56,180,6,Delayed,224.6466617
4994,16/06/2023 9:00,Middle East,Furniture,Supplier_B,WH_MUM,23,39,4,Delivered,71.84273756
4995,16/06/2023 10:00,Europe,Clothing,Supplier_B,WH_LON,35,22,6,Delayed,112.2536626
4996,16/06/2023 11:00,Europe,Furniture,Supplier_C,WH_DXB,6,75,4,Delivered,19.94271963
4997,16/06/2023 12:00,Middle East,Electronics,Supplier_C,WH_DXB,26,199,5,Delivered,90.44695159
4998,16/06/2023 13:00,Europe,Clothing,Supplier_B,WH_DXB,85,86,4,Delivered,338.7932293
4999,16/06/2023 14:00,Europe,Clothing,Supplier_A,WH_JED,61,116,6,Delayed,254.9999488
5000,16/06/2023 15:00,Middle East,Electronics,Supplier_D,WH_MUM,88,68,5,Delivered,381.0863636
5001,16/06/2023 16:00,Europe,Clothing,Supplier_A,WH_DXB,15,81,7,Delayed,60.2222786
5002,16/06/2023 17:00,Asia,Electronics,Supplier_C,WH_MUM,91,147,9,Delayed,401.3498816
5003,16/06/2023 18:00,Asia,Clothing,Supplier_B,WH_LON,32,76,6,Delayed,75.72632396
5004,16/06/2023 19:00,Middle East,Clothing,Supplier_B,WH_LON,12,114,6,Delayed,54.12543598
5005,16/06/2023 20:00,Middle East,Electronics,Supplier_D,WH_JED,5,156,6,Delayed,15.80918631
5006,16/06/2023 21:00,Middle East,Electronics,Supplier_B,WH_JED,64,137,4,Delivered,229.5251217
5007,16/06/2023 22:00,Europe,Clothing,Supplier_D,WH_LON,71,134,5,Delivered,234.3950123
5008,16/06/2023 23:00,Europe,Clothing,Supplier_A,WH_DXB,86,138,8,Delayed,294.7350387
5009,17/06/2023 0:00,Asia,Electronics,Supplier_A,WH_LON,27,101,9,Delayed,77.1196425
5010,17/06/2023 1:00,Middle East,Food,Supplier_B,WH_MUM,79,80,5,Delivered,198.2783659
5011,17/06/2023 2:00,Middle East,Electronics,Supplier_B,WH_JED,45,97,4,Delivered,104.160789
5012,17/06/2023 3:00,Europe,Clothing,Supplier_C,WH_JED,35,110,8,Delayed,117.3968781
5013,17/06/2023 4:00,Asia,Clothing,Supplier_C,WH_LON,26,58,6,Delayed,61.77035773
5014,17/06/2023 5:00,Middle East,Clothing,Supplier_B,WH_DXB,23,32,2,Delivered,62.90420461
5015,17/06/2023 6:00,Asia,Electronics,Supplier_B,WH_DXB,13,181,5,Delivered,31.21101954
5016,17/06/2023 7:00,Middle East,Clothing,Supplier_A,WH_MUM,90,115,4,Delivered,209.4627325
5017,17/06/2023 8:00,Africa,Food,Supplier_B,WH_JED,3,148,6,Delayed,13.94215033
5018,17/06/2023 9:00,Africa,Furniture,Supplier_C,WH_LON,29,133,9,Delayed,116.6402579
5019,17/06/2023 10:00,Middle East,Food,Supplier_A,WH_LON,66,137,5,Delivered,314.9043042
5020,17/06/2023 11:00,Middle East,Electronics,Supplier_D,WH_JED,64,280,3,Delivered,251.6503344
5021,17/06/2023 12:00,Europe,Clothing,Supplier_C,WH_LON,28,62,6,Delayed,126.891886
5022,17/06/2023 13:00,Middle East,Electronics,Supplier_C,WH_JED,87,258,4,Delivered,318.9329318
5023,17/06/2023 14:00,Asia,Furniture,Supplier_A,WH_DXB,36,117,5,Delivered,121.9640455
5024,17/06/2023 15:00,Asia,Electronics,Supplier_D,WH_DXB,6,142,9,Delayed,21.51259322
5025,17/06/2023 16:00,Asia,Clothing,Supplier_C,WH_LON,11,145,9,Delayed,32.56744132
5026,17/06/2023 17:00,Asia,Furniture,Supplier_B,WH_DXB,38,138,9,Delayed,151.0088526
5027,17/06/2023 18:00,Europe,Furniture,Supplier_C,WH_DXB,34,76,5,Delivered,159.51184
5028,17/06/2023 19:00,Middle East,Clothing,Supplier_A,WH_MUM,81,111,4,Delivered,352.1118875
5029,17/06/2023 20:00,Asia,Clothing,Supplier_A,WH_JED,67,60,5,Delivered,226.8620022
5030,17/06/2023 21:00,Europe,Clothing,Supplier_A,WH_JED,46,22,5,Delivered,223.6408338
5031,17/06/2023 22:00,Asia,Electronics,Supplier_C,WH_LON,98,170,8,Delayed,485.7143897
5032,17/06/2023 23:00,Middle East,Food,Supplier_D,WH_JED,86,116,5,Delivered,299.2199573
5033,18/06/2023 0:00,Middle East,Electronics,Supplier_B,WH_MUM,29,144,5,Delivered,133.2236662
5034,18/06/2023 1:00,Africa,Electronics,Supplier_A,WH_LON,60,62,8,Delayed,120.8586461
5035,18/06/2023 2:00,Middle East,Food,Supplier_D,WH_LON,54,144,5,Delivered,118.7982059
5036,18/06/2023 3:00,Africa,Clothing,Supplier_B,WH_JED,93,37,10,Delayed,192.2466451
5037,18/06/2023 4:00,Africa,Clothing,Supplier_A,WH_DXB,69,56,9,Delayed,298.0447405
5038,18/06/2023 5:00,Asia,Food,Supplier_B,WH_DXB,74,210,6,Delayed,165.7109627
5039,18/06/2023 6:00,Asia,Food,Supplier_B,WH_DXB,74,201,8,Delayed,151.7852212
5040,18/06/2023 7:00,Europe,Electronics,Supplier_D,WH_DXB,9,258,8,Delayed,21.98030688
5041,18/06/2023 8:00,Africa,Furniture,Supplier_B,WH_MUM,85,84,9,Delayed,248.1051718
5042,18/06/2023 9:00,Middle East,Food,Supplier_A,WH_LON,77,91,2,Delivered,261.3458575
5043,18/06/2023 10:00,Europe,Electronics,Supplier_D,WH_DXB,10,262,8,Delayed,21.96209854
5044,18/06/2023 11:00,Asia,Furniture,Supplier_C,WH_MUM,75,65,7,Delayed,262.2710025
5045,18/06/2023 12:00,Europe,Clothing,Supplier_C,WH_LON,68,133,7,Delayed,186.6045381
5046,18/06/2023 13:00,Europe,Clothing,Supplier_D,WH_JED,58,71,5,Delivered,163.7406401
5047,18/06/2023 14:00,Middle East,Electronics,Supplier_C,WH_JED,95,281,5,Delivered,424.2421417
5048,18/06/2023 15:00,Europe,Electronics,Supplier_B,WH_MUM,52,68,5,Delivered,257.9600779
5049,18/06/2023 16:00,Africa,Food,Supplier_A,WH_LON,34,179,6,Delayed,115.314131
5050,18/06/2023 17:00,Middle East,Clothing,Supplier_B,WH_DXB,35,111,4,Delivered,103.785923
5051,18/06/2023 18:00,Africa,Electronics,Supplier_D,WH_LON,33,188,10,Delayed,158.2133694
5052,18/06/2023 19:00,Asia,Clothing,Supplier_A,WH_DXB,72,67,9,Delayed,252.0968644
5053,18/06/2023 20:00,Asia,Clothing,Supplier_D,WH_MUM,32,120,7,Delayed,134.1139428
5054,18/06/2023 21:00,Europe,Food,Supplier_D,WH_DXB,55,138,4,Delivered,178.2671051
5055,18/06/2023 22:00,Asia,Furniture,Supplier_D,WH_MUM,97,173,5,Delivered,252.9416361
5056,18/06/2023 23:00,Middle East,Food,Supplier_B,WH_LON,8,238,5,Delivered,31.7172427
5057,19/06/2023 0:00,Asia,Electronics,Supplier_A,WH_LON,46,96,5,Delivered,183.7482856
5058,19/06/2023 1:00,Middle East,Food,Supplier_A,WH_DXB,14,106,5,Delivered,47.3277217
5059,19/06/2023 2:00,Africa,Food,Supplier_A,WH_LON,98,70,7,Delayed,275.3651927
5060,19/06/2023 3:00,Africa,Clothing,Supplier_B,WH_DXB,8,95,8,Delayed,35.96352381
5061,19/06/2023 4:00,Middle East,Food,Supplier_C,WH_LON,71,47,3,Delivered,200.6427605
5062,19/06/2023 5:00,Middle East,Electronics,Supplier_B,WH_JED,77,266,3,Delivered,306.2345408
5063,19/06/2023 6:00,Asia,Furniture,Supplier_B,WH_DXB,54,73,6,Delayed,170.2056711
5064,19/06/2023 7:00,Middle East,Food,Supplier_D,WH_MUM,21,217,3,Delivered,71.76628271
5065,19/06/2023 8:00,Africa,Food,Supplier_A,WH_JED,96,74,10,Delayed,252.8839665
5066,19/06/2023 9:00,Middle East,Furniture,Supplier_A,WH_MUM,75,43,2,Delivered,296.1329877
5067,19/06/2023 10:00,Middle East,Electronics,Supplier_C,WH_LON,14,159,4,Delivered,37.48468501
5068,19/06/2023 11:00,Africa,Electronics,Supplier_C,WH_JED,75,53,8,Delayed,259.2856605
5069,19/06/2023 12:00,Asia,Food,Supplier_D,WH_LON,2,184,6,Delayed,5.970756359
5070,19/06/2023 13:00,Asia,Clothing,Supplier_A,WH_DXB,98,131,7,Delayed,479.3000854
5071,19/06/2023 14:00,Middle East,Food,Supplier_C,WH_MUM,61,108,5,Delivered,301.7464605
5072,19/06/2023 15:00,Asia,Furniture,Supplier_C,WH_LON,17,181,7,Delayed,72.42805667
5073,19/06/2023 16:00,Europe,Furniture,Supplier_A,WH_MUM,78,78,5,Delivered,386.2366938
5074,19/06/2023 17:00,Asia,Furniture,Supplier_B,WH_MUM,89,84,7,Delayed,208.3180216
5075,19/06/2023 18:00,Asia,Food,Supplier_C,WH_LON,48,238,5,Delivered,238.8947502
5076,19/06/2023 19:00,Europe,Food,Supplier_A,WH_DXB,91,190,5,Delivered,210.2707652
5077,19/06/2023 20:00,Europe,Electronics,Supplier_C,WH_MUM,8,288,8,Delayed,25.97084257
5078,19/06/2023 21:00,Middle East,Clothing,Supplier_D,WH_LON,56,100,2,Delivered,152.1431918
5079,19/06/2023 22:00,Asia,Food,Supplier_C,WH_DXB,17,179,7,Delayed,82.64614413
5080,19/06/2023 23:00,Middle East,Electronics,Supplier_A,WH_LON,69,188,6,Delayed,269.6085165
5081,20/06/2023 0:00,Asia,Food,Supplier_C,WH_DXB,12,154,5,Delivered,45.49659122
5082,20/06/2023 1:00,Middle East,Electronics,Supplier_D,WH_MUM,38,124,5,Delivered,189.7079896
5083,20/06/2023 2:00,Asia,Electronics,Supplier_D,WH_JED,18,147,5,Delivered,69.07100961
5084,20/06/2023 3:00,Asia,Clothing,Supplier_C,WH_LON,26,146,9,Delayed,102.4004707
5085,20/06/2023 4:00,Middle East,Food,Supplier_C,WH_MUM,95,150,5,Delivered,202.7606753
5086,20/06/2023 5:00,Middle East,Electronics,Supplier_D,WH_LON,37,150,4,Delivered,169.3546168
5087,20/06/2023 6:00,Middle East,Furniture,Supplier_D,WH_LON,70,143,3,Delivered,343.7187807
5088,20/06/2023 7:00,Asia,Furniture,Supplier_B,WH_DXB,41,58,7,Delayed,200.1182715
5089,20/06/2023 8:00,Asia,Furniture,Supplier_B,WH_LON,79,91,6,Delayed,210.4020295
5090,20/06/2023 9:00,Middle East,Clothing,Supplier_D,WH_DXB,42,72,3,Delivered,112.4653333
5091,20/06/2023 10:00,Asia,Electronics,Supplier_C,WH_MUM,90,166,9,Delayed,278.8327238
5092,20/06/2023 11:00,Middle East,Clothing,Supplier_A,WH_LON,76,110,5,Delivered,222.7278962
5093,20/06/2023 12:00,Europe,Food,Supplier_C,WH_MUM,41,145,7,Delayed,119.5906016
5094,20/06/2023 13:00,Africa,Food,Supplier_C,WH_JED,47,125,6,Delayed,179.3355571
5095,20/06/2023 14:00,Middle East,Electronics,Supplier_B,WH_MUM,14,177,4,Delivered,61.83553629
5096,20/06/2023 15:00,Europe,Furniture,Supplier_B,WH_LON,1,129,8,Delayed,4.810304482
5097,20/06/2023 16:00,Middle East,Electronics,Supplier_B,WH_JED,17,225,4,Delivered,37.46088441
